"ID","OpeBal","RediscBills","SlFacility","SdFacility","Repo","RevRepo","OmoSales","OmoRepay","PmSales","PmRepay","Crr","NetWdas","StatAlloc","JvCash","NetClr","NdicPrem","OMajor","RecDate"
"1541","125373.41","0","177421.72","22000","0","0","24325.07","0","0","0","0","0","0","0","0","0","0","11/29/2017",
"1540","216734.52","0","244039.76","5100","0","0","48017.71","0","0","0","0","0","0","0","0","0","0","11/28/2017",
"1539","121023.54","0","234656.01","2100","0","0","173544.87","0","0","0","0","0","0","0","0","0","0","11/27/2017",
"1538","222088","0","184946.5","56300","0","0","51964","0","0","89838","0","0","0","0","0","0","0","11/24/2017",
"1537","133252.36","0","260641.12","7200","0","0","44427.95","200955.37","0","0","0","0","0","0","0","0","0","11/23/2017",
"1536","134359.95","0","234628.37","3650","0","0","27668.88","0","0","0","0","0","0","0","0","0","0","11/21/2017",
"1535","137968.7","0","190634.13","5900","0","0","66017.04","0","0","0","0","0","0","0","0","0","0","11/20/2017",
"1534","185305.38","0","108113.45","88200","0","0","130386.73","0","0","0","0","0","0","0","0","0","0","11/17/2017",
"1533","190769.78","0","108579.02","73700","0","0","0","141725.28","119938.48","119938.48","0","0","0","0","0","0","0","11/16/2017",
"1532","185044.28","0","125112.48","20250","0","0","18704.01","0","0","0","0","0","0","0","0","0","0","11/15/2017",
"1531","182113.43","0","122709.93","32390","0","0","65736.96","0","0","0","0","0","0","0","0","0","0","11/14/2017",
"1530","82758.36","0","109726.83","47000","0","0","66620.76","0","0","0","0","0","0","0","0","0","0","11/13/2017",
"1529","114515.1","0","104362.37","61460","0","0","83236.82","0","0","0","0","0","0","0","0","0","0","11/10/2017",
"1528","74779.87","0","194756.96","37050","0","0","35685.28","233760.49","0","0","0","0","0","0","0","0","0","11/9/2017",
"1527","122545.21","0","197860.28","13900","0","0","48189.49","0","0","0","0","0","0","0","0","0","0","11/8/2017",
"1526","128475.37","0","228502.12","16000","0","0","25489.2","0","0","0","0","0","0","0","0","0","0","11/7/2017",
"1525","109583.29","0","206398.2","21600","0","0","11715","0","0","0","0","0","0","0","0","0","0","11/6/2017",
"1524","183747.13","0","108892.33","65850","0","0","113682.66","0","0","0","0","0","0","0","0","0","0","11/3/2017",
"1523","149077.34","0","129179.35","50900","0","0","0","431231.1","100841.87","100841.86","0","0","0","0","0","0","0","11/2/2017",
"1522","186059.74","0","157978.48","51600","0","0","26131.7","0","0","0","0","0","0","0","0","0","0","11/1/2017",
"1521","107107.6","0","153462.37","16000","0","0","8758.88","0","0","0","0","0","0","0","0","0","0","10/31/2017",
"1520","94747.58","0","150845.99","45500","0","0","92496.81","0","0","0","0","0","0","0","0","0","0","10/30/2017",
"1519","260852.99","0","146195.13","30000","0","0","53015.57","0","100000","0","0","0","0","0","0","0","0","10/27/2017",
"1518","96800.44","0","363546.52","15160","0","0","5727.07","93736.83","0","0","0","0","0","0","0","0","0","10/26/2017",
"1517","96962.73","0","389458.12","7500","0","0","11363.72","0","0","0","0","0","0","0","0","0","0","10/25/2017",
"1516","51070.91","0","351065.9","6000","0","0","17990.67","0","0","0","0","0","0","0","0","0","0","10/24/2017",
"1515","77512.35","0","342774.79","0","0","0","24379.01","0","0","0","0","0","0","0","0","0","0","10/23/2017",
"1514","131056.15","0","247705.72","20500","0","0","0","75851.92","133785.9","133785.9","0","0","0","0","0","0","0","10/19/2017",
"1513","119800.2","0","286957.73","0","0","0","19757.28","0","0","0","0","0","0","0","0","0","0","10/18/2017",
"1512","153572.68","0","297905.78","7500","0","0","65795.15","0","0","0","0","0","0","0","0","0","0","10/17/2017",
"1511","121067.04","0","352768.34","0","0","0","34811.31","0","0","0","0","0","0","0","0","0","0","10/16/2017",
"1510","77430.38","0","308387.79","30000","0","0","64180.54","0","0","0","0","0","0","0","0","0","0","10/13/2017",
"1509","123245.76","0","368049.16","1000","0","0","3365.13","61590","0","0","0","0","0","0","0","0","0","10/12/2017",
"1508","109640.88","0","383533.71","8500","0","0","25370.69","0","0","0","0","0","0","0","0","0","0","10/11/2017",
"1507","62667.72","0","322310.08","0","0","0","43174.83","0","0","0","0","0","0","0","0","0","0","10/10/2017",
"1506","95575.51","0","276076.34","350","0","0","103456.86","0","0","0","0","0","0","0","0","0","0","10/9/2017",
"1505","210726.86","0","136260.61","60500","0","0","222820.76","0","0","0","0","0","0","0","0","0","0","10/6/2017",
"1504","182514.56","0","157382.82","61800","0","0","0","283409.61","130369.68","130369.68","0","0","0","0","0","0","0","10/5/2017",
"1503","189331.34","0","174908.93","43000","0","0","96378.56","0","0","0","0","0","0","0","0","0","0","10/4/2017",
"1502","138862.03","0","270257.6","15000","0","0","33950","0","0","0","0","0","0","0","0","0","0","9/29/2017",
"1501","73204.89","0","272963.84","7620","0","0","0","0","0","0","0","0","0","0","0","0","0","9/28/2017",
"1500","145860.01","0","306022.15","0","0","0","4119.29","0","0","0","0","0","0","0","0","0","0","9/27/2017",
"1499","100888.06","0","289866.94","0","0","0","55005.15","0","0","0","0","0","0","0","0","0","0","9/26/2017",
"1498","105417.27","0","284124.52","0","0","0","50649.2","0","0","0","0","0","0","0","0","0","0","9/25/2017",
"1495","98718.68","0","138785.39","54350","0","0","207680.08","0","0","0","0","0","0","0","0","0","0","9/22/2017",
"1497","172134.44","0","171069.76","62550","0","0","0","140863.2","215886.28","215886.28","0","0","0","0","0","0","0","9/21/2017",
"1496","248759.49","0","184147.66","32950","0","0","14921.4","0","0","0","0","0","0","0","0","0","0","9/20/2017",
"1494","127169.18","0","196675.3","10067","0","0","17568.18","0","0","0","0","0","0","0","0","0","0","9/19/2017",
"1493","77399.16","0","189072.5","16165","0","0","49908.53","0","0","0","0","0","0","0","0","0","0","9/18/2017",
"1492","112722.8","0","193337.34","36900","0","0","11724.32","0","0","0","0","0","0","0","0","0","0","9/15/2017",
"1491","48829.76","0","315259.75","12570","0","0","0","159675.62","174145.89","174145.89","0","0","0","0","0","0","0","9/14/2017",
"1490","89170.52","0","336871.28","16890","0","0","4311.85","0","0","0","0","0","0","0","0","0","0","9/13/2017",
"1489","110550.02","0","344448.71","7130","0","0","7104.05","0","0","0","0","0","0","0","0","0","0","9/12/2017",
"1488","73576.33","0","327763.17","12800","0","0","54151.72","0","0","0","0","0","0","0","0","0","0","9/11/2017",
"1485","97286.51","0","109977.05","46000","0","0","60330.96","0","0","0","0","0","0","0","0","0","0","9/8/2017",
"1486","183822.43","0","118406.21","27100","0","0","39855","0","0","0","0","0","0","0","0","0","0","9/7/2017",
"1487","187767.58","0","134634.74","53340","0","0","1154.89","0","0","0","0","0","0","0","0","0","0","9/6/2017",
"1484","108694.69","0","138248.38","34200","0","0","18581.08","0","0","0","0","0","0","0","0","0","0","9/5/2017",
"1483","83271.93","0","235036.05","7798","0","0","0","101229.54","193143.54","293143.54","0","0","0","0","0","0","0","8/31/2017",
"1482","79523.96","0","216944.5","10610","0","0","50","0","0","0","0","0","0","0","0","0","0","8/30/2017",
"1481","134078.96","0","226787.96","12500","0","0","0","0","0","0","0","0","0","0","0","0","0","8/29/2017",
"1480","75835.22","0","158842.01","1980","0","0","26931.25","0","0","0","0","0","0","0","0","0","0","8/28/2017",
"1478","102405.15","0","153499.33","41450","0","0","21980.05","0","0","56050","0","0","0","0","0","0","0","8/25/2017",
"1477","78721.95","0","337649.11","88","0","0","58276.54","95659.42","0","0","0","0","0","0","0","0","0","8/24/2017",
"1479","134846.56","0","229211.29","28025","0","0","60865.53","0","0","0","0","0","0","0","0","0","0","8/23/2017",
"1475","132201.83","0","181109.41","22240","0","0","51929.68","0","0","0","0","0","0","0","0","0","0","8/22/2017",
"1474","147016.97","0","178387.14","40440","0","0","68807.35","0","0","0","0","0","0","0","0","0","0","8/21/2017",
"1473","81969.07","0","267186.65","9000","0","0","99505.64","0","0","0","0","0","0","0","0","0","0","8/18/2017",
"1472","75335.43","0","346667.27","920","0","0","0","168040.94","0","62436.51","0","0","0","0","0","0","0","8/17/2017",
"1471","69315.1","0","344812.52","700","0","0","25212","0","0","0","0","0","0","0","0","0","0","8/16/2017",
"1470","128535.42","0","387596.77","0","0","0","9385.37","0","0","0","0","0","0","0","0","0","0","8/15/2017",
"1469","77812.02","0","384941.96","2000","0","0","20503.3","0","0","0","0","0","0","0","0","0","0","8/14/2017",
"1468","28302.7","0","346212.77","0","0","0","16794.87","0","0","0","0","0","0","0","0","0","0","8/11/2017",
"1467","184145.64","0","366811.2","0","0","0","11705.37","113050.05","0","0","0","0","0","0","0","0","0","8/10/2017",
"1466","109190","0","251730.55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8/9/2017",
"1465","64954.39","0","203643.98","190","0","0","34408.66","0","0","0","0","0","0","0","0","0","0","8/8/2017",
"1464","109802.41","0","174000.16","7800","0","0","167604.02","0","0","0","0","0","0","0","0","0","0","8/7/2017",
"1462","231906.11","0","177071.03","21400","0","0","138109.37","0","0","0","0","0","0","0","0","0","0","8/4/2017",
"1463","211733.81","0","184931.16","19200","0","0","0","85415.39","229143.39","229143.39","0","0","0","0","0","0","0","8/3/2017",
"1460","143377.44","0","122707.35","54700","0","0","0","0","0","0","0","0","0","0","0","0","0","8/2/2017",
"1461","261537.42","0","132092.84","86000","0","0","60793.14","0","0","0","0","0","0","0","0","0","0","8/1/2017",
"1459","314726.42","0","128981.48","84100","0","0","72884.71","0","0","0","0","0","0","0","0","0","0","7/31/2017",
"1458","164296.35","0","182762.1","31350","0","0","128327.13","0","0","0","0","0","0","0","0","0","0","7/28/2017",
"1457","94462.93","0","199907.93","28700","0","0","74671.82","152032.93","0","0","0","0","0","0","0","0","0","7/27/2017",
"1456","215493.25","0","237248.13","14065","0","0","45333.1","0","0","0","0","0","0","0","0","0","0","7/26/2017",
"1455","218113.77","0","166458.23","500","0","0","0","0","0","0","0","0","0","0","0","0","0","7/25/2017",
"1453","329167.02","0","168884.13","17200","0","0","86238.06","0","0","0","0","0","0","0","0","0","0","7/24/2017",
"1454","265421.35","0","160815.58","77300","0","0","127694.46","0","0","0","0","0","0","0","0","0","0","7/21/2017",
"1452","278246.95","0","183554.11","78630","0","0","0","160438.68","204962.9","204962.9","0","0","0","0","0","0","0","7/20/2017",
"1451","323596.91","0","171870.67","83080","0","0","41276.6","0","0","0","0","0","0","0","0","0","0","7/19/2017",
"1450","436451.32","0","174338.83","81265","0","0","19502.09","0","0","0","0","0","0","0","0","0","0","7/18/2017",
"1449","369676.98","0","174024.73","40290","0","0","25961.59","0","0","0","0","0","0","0","0","0","0","7/17/2017",
"1448","225547.04","0","169808.86","69200","0","0","28419.8","0","0","0","0","0","0","0","0","0","0","7/14/2017",
"1447","103005.41","0","176844.78","45145","0","0","34318.78","89959.35","0","0","0","0","0","0","0","0","0","7/13/2017",
"1446","177322.86","0","168819.64","15000","0","0","24642.11","0","0","0","0","0","0","0","0","0","0","7/12/2017",
"1445","177615.86","0","236277.29","15600","0","0","16447.04","0","0","0","0","0","0","0","0","0","0","7/11/2017",
"1444","78391.98","0","160007.11","3320","0","0","25773.34","0","0","0","0","0","0","0","0","0","0","7/10/2017",
"1443","189713.99","0","251097.01","7500","0","0","27866.9","0","0","0","0","0","0","0","0","0","0","7/5/2017",
"1442","104578.91","0","132263.05","31500","0","0","0","0","45428.05","0","0","0","0","0","0","0","0","7/4/2017",
"1441","189852.42","0","117161.14","58000","0","0","0","0","31964","0","0","0","0","0","0","0","0","7/3/2017",
"1440","358463.96","0","124613.94","86500","0","0","0","0","0","0","0","0","0","0","0","0","0","6/30/2017",
"1439","178804.5","0","144397.66","63300","0","0","53832.38","287397.66","0","0","0","0","0","0","0","0","0","6/29/2017",
"1438","317077.11","0","179096.6","47500","0","0","20338.1","0","0","0","0","0","0","0","0","0","0","6/28/2017",
"1437","121881.93","0","247483.54","7800","0","0","0","152605.85","0","133246.5","0","0","0","0","0","0","0","6/22/2017",
"1436","201809.6","0","231553.4","20500","0","0","11319","0","0","0","0","0","0","0","0","0","0","6/21/2017",
"1435","180542.71","0","194376.56","7500","0","0","21467.41","0","0","0","0","0","0","0","0","0","0","6/20/2017",
"1429","158868.1","0","183610.25","40500","0","0","86836.87","0","0","0","0","0","0","0","0","0","0","6/19/2017",
"1430","446826.49","0","121155.29","77350","0","0","0","0","0","0","0","0","0","0","0","0","0","6/16/2017",
"1431","242863.38","0","206587.65","35500","0","0","0","205942.52","236671.72","214374.28","0","0","0","0","0","0","0","6/15/2017",
"1432","198476.64","0","270601.14","7500","0","0","2125.82","0","0","0","0","0","0","0","0","0","0","6/14/2017",
"1434","118867.39","0","373228.6","15000","0","0","5305.89","0","0","0","0","0","0","0","0","0","0","6/13/2017",
"1433","65282.6","0","313630.62","9200","0","0","0","0","15322.83","0","0","0","0","0","0","0","0","6/12/2017",
"1428","105848.42","0","373928.64","15500","0","0","16767.13","0","0","0","0","0","0","0","0","0","0","6/9/2017",
"1427","156535.81","0","284368.27","380","0","0","13493.53","0","0","0","0","0","0","0","0","0","0","6/8/2017",
"1426","283638.42","0","186408.68","18980","0","0","0","0","18271.79","0","0","0","0","0","0","0","0","6/7/2017",
"1425","126852.7","0","174212.56","40968","0","0","0","0","10288","0","0","0","0","0","0","0","0","6/6/2017",
"1424","295567.35","0","242623.56","33600","0","0","5851.85","0","0","0","0","0","0","0","0","0","0","6/5/2017",
"1422","192491.55","0","162936.92","59250","0","0","12928.8","0","0","0","0","0","0","0","0","0","0","6/2/2017",
"1423","169793.81","0","180271.22","52300","0","0","64752.36","0","117149.47","117149.47","0","0","0","0","0","0","0","6/1/2017",
"1421","186215.66","0","182823.09","39500","0","0","14782.69","0","0","0","0","0","0","0","0","0","0","5/30/2017",
"1420","193425.98","0","253547.01","38500","0","0","14314.11","0","0","0","0","0","0","0","0","0","0","5/26/2017",
"1418","200505.08","0","345690.01","90","0","0","975.28","131409.98","0","0","0","0","0","0","0","0","0","5/25/2017",
"1419","203505.08","0","328595.19","100","0","0","8060.81","0","0","0","0","0","0","0","0","0","0","5/24/2017",
"1417","122624.47","0","216593.76","11680","0","0","4555.39","0","0","0","0","0","0","0","0","0","0","5/23/2017",
"1416","140761.99","0","211137.11","42280","0","0","5890.35","0","0","0","0","0","0","0","0","0","0","5/22/2017",
"1415","163699.14","0","222314.59","34000","0","0","47309.85","0","0","0","0","0","0","0","0","0","0","5/19/2017",
"1413","211058.14","0","259653.68","7500","0","0","0","43214.21","110944.56","110944.56","0","0","0","0","0","0","0","5/18/2017",
"1412","127015.49","0","234084.36","7500","0","0","3899.54","0","0","0","0","0","0","0","0","0","0","5/17/2017",
"1414","151008.72","0","234031.72","200","0","0","6822.6","0","0","0","0","0","0","0","0","0","0","5/16/2017",
"1411","161309.41","0","211258.99","7900","0","0","17024.84","0","0","0","0","0","0","0","0","0","0","5/15/2017",
"1410","258481.24","0","179110.04","38000","0","0","25821.44","0","0","0","0","0","0","0","0","0","0","5/12/2017",
"1408","345868.41","0","171616.83","25500","0","0","33659.1","87662.54","0","0","0","0","0","0","0","0","0","5/11/2017",
"1407","396685.06","0","179620.29","0","0","0","17324.44","0","0","0","0","0","0","0","0","0","0","5/10/2017",
"1409","334588.67","0","180276.49","30000","0","0","19321.73","0","0","0","0","0","0","0","0","0","0","5/8/2017",
"1406","295567.35","0","232173.56","33600","0","0","5851.85","0","0","0","0","0","0","0","0","0","0","5/5/2017",
"1405","247761.77","0","200568.36","92150","0","0","0","87622.47","230610.67","150610.67","0","0","0","0","0","0","0","5/4/2017",
"1404","375024.16","0","206168.3","92330","0","0","21923.68","0","0","0","0","0","0","0","0","0","0","5/3/2017",
"1403","419057.62","0","233419.77","103540","0","0","55776.48","0","0","0","0","0","0","0","0","0","0","5/2/2017",
"1402","317383.8","0","191394.54","120800","0","0","93164.79","0","0","0","0","0","0","0","0","0","0","4/28/2017",
"1400","286958.34","0","356146.98","24500","0","0","68910.45","52953.04","0","480133.08","0","0","0","0","0","0","0","4/27/2017",
"1401","274485.68","0","422728.47","19650","0","0","4048.72","0","0","0","0","0","0","0","0","0","0","4/26/2017",
